set	Id	Date	Time	Center.dep	Sv.mean	Area	Trans.tilt	AlongBeamSize	AlongRingSize	Dudoso	Pulso	Rango	Frecuency	Diancia del Banco (m)
29	77	12122018	065043	12.03	-50.05	395.1	-2	6.06	339.62	0	4000	400	76	218.4926118
29	77	12122018	065044	12.03	-48.3	339	-2	4.91	339.62	0	4000	400	76	218.4926118
29	77	12122018	065045	12.03	-48.82	232.6	-2	3.96	271.41	0	4000	400	76	218.4926118
29	77	12122018	065046	12.11	-49.14	225.9	-2	4.15	205.54	0	4000	400	76	216.4471287
29	77	12122018	065047	12.11	-50.49	209.2	-2	3.98	205.54	0	4000	400	76	216.4471287
30	1	12122018	095600	14.75	-48.61	931	-2	10.89	334.76	0	6000	500	76	158.0186674
30	1	12122018	095601	14.75	-49.28	931	-2	10.89	334.76	0	6000	500	76	158.0186674
30	1	12122018	095602	14.74	-48.81	931	-2	10.89	334.76	0	6000	500	76	158.0186674
30	1	12122018	095607	14.48	-49.72	970.5	-2	10.56	326.72	0	6000	500	76	158.0186674
30	1	12122018	095608	14.45	-48.31	970.5	-2	10.56	326.72	0	6000	500	76	158.0186674
30	1	12122018	095609	14.42	-49.55	970.5	-2	10.56	326.72	0	6000	500	76	158.0186674
30	1	12122018	095617	13.96	-48.38	1235.6	-2	12.99	393.85	0	6000	500	76	158.0186674
30	1	12122018	095618	13.93	-48.35	1235.6	-2	12.99	393.85	0	6000	500	76	158.0186674
30	1	12122018	095620	13.89	-48.21	1235.6	-2	12.99	393.85	0	6000	500	76	158.0186674
30	2	12122018	095603	14.65	-48.58	812.6	-2	9.2	330.88	0	6000	500	76	377.2930038
30	2	12122018	095604	14.64	-49.49	812.6	-2	9.2	330.88	0	6000	500	76	377.2930038
30	2	12122018	095606	14.62	-48.54	812.6	-2	9.2	330.88	0	6000	500	76	377.2930038
30	2	12122018	095610	14.29	-48.63	511.8	-2	7.3	321.07	0	6000	500	76	364.9337599
30	2	12122018	095611	14.16	-49.02	611.9	-2	30.78	321.07	0	6000	500	76	364.9337599
30	2	12122018	095612	13.41	-51.41	101.4	-2	2.43	227.04	0	6000	500	76	364.9337599
30	2	12122018	095615	14.1	-48.2	793	-2	9.89	319.16	0	6000	500	76	354.4224534
30	2	12122018	095616	14.11	-47.21	719.3	-2	8.75	319.2	0	6000	500	76	354.4224534
30	2	12122018	095620	13.75	-48.46	790.5	-2	9.7	384.58	0	6000	500	76	338.7247314
30	2	12122018	095622	13.7	-47.88	888.3	-2	11.32	387.81	0	6000	500	76	338.7247314
30	2	12122018	095623	13.66	-47.44	518.3	-2	7.63	309.22	0	6000	500	76	338.7247314
30	2	12122018	095624	14.01	-45.85	569.7	-2	7.63	317.68	0	6000	500	76	334.4087557
30	2	12122018	095625	14	-50.23	494.2	-2	6.84	314.42	0	6000	500	76	334.4087557
30	2	12122018	095626	13.98	-49.84	305.6	-2	6.6	237.46	0	6000	500	76	334.4087557
30	2	12122018	095627	14.18	-50.77	852.5	-2	11.23	398.01	0	6000	500	76	327.3586038
30	2	12122018	095628	14.13	-52.6	141.6	-2	2.36	238.41	0	6000	500	76	327.3586038
30	9	12122018	095627	12.1	-48.43	100.7	-2	1.86	204.6	0	6000	500	76	327.3586038
30	9	12122018	095628	12	-53.36	630.6	-2	11.16	273.19	0	6000	500	76	327.3586038
30	9	12122018	095631	12.03	-51.2	920.1	-2	14.42	275.42	0	6000	500	76	327.3586038
30	9	12122018	095632	13.12	-47.99	1069.9	-2	13.56	298.32	0	6000	500	76	316.8734459
30	9	12122018	095633	13.09	-46.68	1111.3	-2	13.66	299.09	0	6000	500	76	316.8734459
30	9	12122018	095634	13.16	-48.57	1697.8	-2	25.39	303.47	0	6000	500	76	316.8734459
30	9	12122018	095635	13.18	-48.31	1816.9	-2	25.56	303.9	0	6000	500	76	316.8734459
30	9	12122018	095636	13.25	-46.24	1642.4	-2	27.46	299.09	0	6000	500	76	316.8734459
30	9	12122018	095637	13.11	-49.29	1897	-2	29.2	305.1	0	6000	500	76	316.8734459
30	10	12122018	095637	10.43	-49.84	1027.4	-2	60.96	218.44	0	6000	500	76	316.8734459
30	10	12122018	095639	12.25	-48.82	2843.2	-2	77.12	289.78	0	6000	500	76	308.5551563
30	10	12122018	095640	12.1	-47.62	3402.8	-2	77.27	354.01	0	6000	500	76	308.5551563
30	10	12122018	095641	12.18	-49.4	4468.8	-2	79.6	354.01	0	6000	500	76	308.5551563
30	10	12122018	095642	12.98	-47.62	5114	-2	79.08	373.81	0	6000	500	76	302.9189624
30	10	12122018	095644	12.62	-49.68	5218.2	-2	81.15	351.01	0	6000	500	76	302.9189624
30	10	12122018	095645	12.5	-49.07	3942.5	-2	70.8	304.72	0	6000	500	76	302.9189624
30	10	12122018	095646	12.58	-47.93	2422.5	-2	52.21	294.46	0	6000	500	76	300.5245799
30	10	12122018	095647	12.52	-48.89	3183.4	-2	59.24	361.83	0	6000	500	76	300.5245799
30	10	12122018	095648	12.4	-48.3	2326.2	-2	30.21	353.57	0	6000	500	76	300.5245799
30	11	12122018	095649	12.36	-46.62	3428.3	-2	42.53	355.74	0	6000	500	76	158.0186674
30	11	12122018	095650	12.1	-48.82	3428.3	-2	42.53	355.74	0	6000	500	76	158.0186674
30	11	12122018	095651	11.92	-47.25	3428.3	-2	42.53	355.74	0	6000	500	76	158.0186674
30	12	12122018	095652	11.46	-48.48	5085.7	-2	95.96	343.38	0	6000	500	76	293.9130831
30	12	12122018	095654	11.03	-48.3	6652.9	-2	104.61	386.73	0	6000	500	76	293.9130831
30	12	12122018	095655	11.51	-49.15	5056	-2	91.81	330.25	0	6000	500	76	292.8689823
30	12	12122018	095656	12.24	-47.09	5509.8	-2	97.89	364.78	0	6000	500	76	290.0549253
30	12	12122018	095657	11.87	-48.62	6836.7	-2	100.46	413.77	0	6000	500	76	290.0549253
30	12	12122018	095658	11.88	-49.42	4914.2	-2	92.28	358.18	0	6000	500	76	290.0549253
30	13	12122018	095659	11.51	-49.64	3366.7	-2	42.63	474.48	0	6000	500	76	158.0186674
30	13	12122018	095700	11.32	-48.12	3366.7	-2	42.63	474.48	0	6000	500	76	158.0186674
30	13	12122018	095702	11.43	-48.94	3366.7	-2	42.63	474.48	0	6000	500	76	158.0186674
30	14	12122018	095703	11.18	-49.61	6057.4	-2	62.63	541.44	0	6000	500	76	288.5317303
30	14	12122018	095704	11.16	-47.93	6057.4	-2	62.63	541.44	0	6000	500	76	288.5317303
30	14	12122018	095705	11.2	-49.43	6057.4	-2	62.63	541.44	0	6000	500	76	288.5317303
30	15	12122018	095706	10.89	-49.15	1266.8	-2	15.14	431.13	0	6000	500	76	158.0186674
30	15	12122018	095707	10.87	-49.13	1266.8	-2	15.14	431.13	0	6000	500	76	158.0186674
30	15	12122018	095708	10.87	-49.19	1266.8	-2	15.14	431.13	0	6000	500	76	158.0186674
30	16	12122018	095751	9.2	-45.49	14220.7	-2	143.78	969.36	0	6000	500	76	228.5684549
30	16	12122018	095752	9.59	-49.17	22795.7	-2	144.76	916.68	0	6000	500	76	228.5684549
30	16	12122018	095753	10.37	-50.75	17834.8	-2	142.06	970.08	0	6000	500	76	228.5684549
30	16	12122018	095754	9.84	-46.22	21956.5	-2	143.68	946.84	0	6000	500	76	220.2950754
30	16	12122018	095756	9.82	-46.25	20701.9	-2	145.92	971.58	0	6000	500	76	220.2950754
30	16	12122018	095757	10.07	-44.37	23050.4	-2	143.47	1073.85	0	6000	500	76	220.2950754
30	16	12122018	095758	11.14	-45.48	21811.3	-2	141.42	1066.52	0	6000	500	76	206.4266267
30	16	12122018	095759	11.21	-50.05	27235.8	-2	141.82	1130.74	0	6000	500	76	206.4266267
30	16	12122018	095800	10.92	-47.02	16995.8	-2	125.73	1102.02	0	6000	500	76	206.4266267
30	17	12122018	095801	9.14	-46.56	10876	-2	128.86	768.11	0	6000	500	76	158.0186674
30	17	12122018	095803	9	-47.37	10876	-2	128.86	768.11	0	6000	500	76	158.0186674
30	17	12122018	095804	9.55	-49.36	10876	-2	128.86	768.11	0	6000	500	76	158.0186674
30	18	12122018	095804	10.37	-48.78	14552.8	-2	191.34	388.22	0	6000	500	76	187.2602428
30	18	12122018	095806	9.77	-47.83	16884.7	-2	203.55	434.79	0	6000	500	76	187.2602428
30	18	12122018	095807	9.87	-48.78	13707.3	-2	187.79	433.63	0	6000	500	76	187.2602428
30	18	12122018	095808	10.75	-48.94	14529.4	-2	193.53	423.82	0	6000	500	76	174.1584816
30	18	12122018	095810	10.56	-49.01	13337.1	-2	170.31	424.77	0	6000	500	76	174.1584816
30	18	12122018	095810	10.42	-49.15	12764	-2	171.81	429	0	6000	500	76	174.1584816
30	18	12122018	095812	10.79	-48.91	13534.8	-2	162.18	427.72	0	6000	500	76	166.5715881
30	18	12122018	095813	10.89	-49.18	12910.7	-2	158.32	427.72	0	6000	500	76	166.5715881
30	18	12122018	095814	10.78	-49.67	12415	-2	152.48	451.97	0	6000	500	76	166.5715881
30	18	12122018	095815	10.95	-49.15	11222.6	-2	148.76	490.73	0	6000	500	76	164.0029177
30	18	12122018	095817	10.96	-49.36	12694.7	-2	153.86	490.92	0	6000	500	76	164.0029177
30	19	12122018	095929	28.69	-49.95	2720	-6	58.43	277.83	0	6000	500	76	223.4230111
30	19	12122018	095930	28.37	-49.72	3938	-6	74.93	287.87	0	6000	500	76	223.4230111
30	19	12122018	095931	27.9	-49.08	3035.1	-6	59.91	240.43	0	6000	500	76	223.4230111
30	19	12122018	095932	27.31	-48.85	3163.1	-6	73.67	259.1	0	6000	500	76	218.1524609
30	19	12122018	095933	26.61	-48.71	4044.6	-6	74	292.89	0	6000	500	76	218.1524609
30	19	12122018	095934	26.48	-49.24	3272.6	-6	67.09	292.89	0	6000	500	76	218.1524609
30	20	12122018	095936	21.6	-49.62	2007.5	-6	26.99	415.18	0	6000	500	76	158.0186674
30	20	12122018	095937	21.47	-49.28	2007.5	-6	26.99	415.18	0	6000	500	76	158.0186674
30	20	12122018	095938	21.5	-49.46	2007.5	-6	26.99	415.18	0	6000	500	76	158.0186674
30	21	12122018	095953	21.83	-47.34	12428	-6	119.06	662.29	0	6000	500	76	206.1035697
30	21	12122018	095954	22.39	-47.27	17341.5	-6	149.6	671.29	0	6000	500	76	205.0649586
30	21	12122018	095955	21.94	-49.11	15235.1	-6	134.79	629.81	0	6000	500	76	205.0649586
30	21	12122018	095957	23.01	-49.06	15420.2	-6	132.69	583.2	0	6000	500	76	203.7170881
30	21	12122018	095958	22.78	-48.82	18552.8	-6	139.54	646.89	0	6000	500	76	203.7170881
30	21	12122018	095959	22.55	-48.88	15879	-6	141.87	630.59	0	6000	500	76	203.7170881
30	22	12122018	095939	21.52	-48.93	482.9	-6	27.3	168.34	0	6000	500	76	213.3086232
30	22	12122018	095940	21.68	-50.37	1598.9	-6	43.84	250.26	0	6000	500	76	213.3086232
30	22	12122018	095942	22.1	-50.38	1150.2	-6	34.64	213.44	0	6000	500	76	213.3086232
30	22	12122018	095943	22.85	-50.05	1948.4	-6	70.83	226.2	0	6000	500	76	210.2446191
30	22	12122018	095944	21.67	-49.88	2995.3	-6	98.96	245.26	0	6000	500	76	210.2446191
30	22	12122018	095945	21.48	-47.28	4718.3	-6	98.53	286.14	0	6000	500	76	210.2446191
30	22	12122018	095946	22.65	-47.06	4727.5	-6	98.55	335.81	0	6000	500	76	208.4755169
30	22	12122018	095947	20.68	-48.27	6760.1	-6	102.13	420.8	0	6000	500	76	208.4755169
30	22	12122018	095949	20.95	-47.48	5950.8	-6	95.84	420.76	0	6000	500	76	208.4755169
30	23	12122018	095949	20.5	-48.27	10326.6	-6	114.96	579.77	0	6000	500	76	158.0186674
30	23	12122018	095950	20.75	-48.78	10384.1	-6	114.96	579.77	0	6000	500	76	158.0186674
30	23	12122018	095952	20.59	-48.41	10406.7	-6	114.96	579.77	0	6000	500	76	158.0186674
30	24	12122018	100000	23.86	-48.97	18097.3	-6	128.59	730.86	0	6000	500	76	158.0186674
30	24	12122018	100001	23.87	-49.15	18085.9	-6	128.59	730.86	0	6000	500	76	158.0186674
30	24	12122018	100003	24.34	-49.49	18066.4	-6	128.59	730.86	0	6000	500	76	158.0186674
30	25	12122018	100003	25.16	-49.22	13592.9	-6	97.05	724.31	0	6000	500	76	201.5469917
30	25	12122018	100005	25.16	-49.31	13592.9	-6	97.05	724.31	0	6000	500	76	201.5469917
30	25	12122018	100006	25.13	-49.42	13592.9	-6	97.05	724.31	0	6000	500	76	201.5469917
30	26	12122018	100007	25.3	-49.31	12417.4	-6	99.34	697.18	0	6000	500	76	158.0186674
30	26	12122018	100008	25.31	-49.46	12462.6	-6	99.34	697.18	0	6000	500	76	158.0186674
30	26	12122018	100009	25.39	-49.28	12418.5	-6	99.34	733.57	0	6000	500	76	158.0186674
30	27	12122018	100011	25.1	-49.13	11497.7	-6	96.62	763.37	0	6000	500	76	200.2703429
30	27	12122018	100012	25.27	-49.52	14978.3	-6	107.3	755.26	0	6000	500	76	200.2703429
30	27	12122018	100013	25.07	-49.42	13140	-6	104.23	804.57	0	6000	500	76	200.2703429
30	27	12122018	100014	26.52	-49.31	13016	-6	96.36	779.07	0	6000	500	76	199.9839521
30	27	12122018	100015	26.36	-49.25	15143.7	-6	115.6	787.91	0	6000	500	76	199.9839521
30	27	12122018	100016	26.15	-49.24	12288	-6	104.4	787.91	0	6000	500	76	199.9839521
30	28	12122018	100021	23.19	-49.03	22839.8	-6	129.12	913.26	0	6000	500	76	201.0957659
30	28	12122018	100022	23.28	-48.95	22853.5	-6	129.12	913.26	0	6000	500	76	201.0957659
30	28	12122018	100023	23.79	-49.37	22851.2	-6	122.75	917	0	6000	500	76	203.2123356
30	29	12122018	100025	23.46	-49.12	19413.4	-6	117.29	839.39	0	6000	500	76	158.0186674
30	29	12122018	100026	23.62	-49.2	19413.4	-6	117.29	839.39	0	6000	500	76	158.0186674
30	29	12122018	100028	23.45	-48.86	19413.4	-6	117.29	839.39	0	6000	500	76	158.0186674
30	30	12122018	100029	23.51	-49.07	17273.6	-6	132.86	849.2	0	6000	500	76	207.3769838
30	30	12122018	100030	23.51	-49.24	21741.7	-6	139.87	849.12	0	6000	500	76	207.3769838
30	30	12122018	100031	23.44	-48.85	18593.3	-6	139.63	777.5	0	6000	500	76	207.3769838
30	30	12122018	100032	24.99	-48.48	18767.1	-6	139.87	823.66	0	6000	500	76	211.0670208
30	30	12122018	100033	24.39	-48.87	22230.2	-6	143.23	862.89	0	6000	500	76	211.0670208
30	30	12122018	100034	24.38	-48.48	19041.7	-6	140.99	821.03	0	6000	500	76	211.0670208
30	31	12122018	100035	23.39	-48.56	22065.3	-6	132.36	819.92	0	6000	500	76	158.0186674
30	31	12122018	100037	23.22	-48.72	22065.3	-6	132.36	819.92	0	6000	500	76	158.0186674
30	31	12122018	100038	23.42	-48.81	22065.3	-6	132.36	819.92	0	6000	500	76	158.0186674
30	32	12122018	100039	23.41	-48.56	15328.3	-6	131.1	741.43	0	6000	500	76	194.2642407
30	32	12122018	100040	23.7	-49.17	19019.5	-6	155.53	766.44	0	6000	500	76	194.2642407
30	32	12122018	100042	23.23	-49.4	15391.5	-6	138.15	718.96	0	6000	500	76	194.2642407
30	32	12122018	100043	24.06	-49.51	18092.7	-6	151.15	754.98	0	6000	500	76	183.6812532
30	32	12122018	100043	23.68	-49.49	17299.6	-6	148.07	764.57	0	6000	500	76	183.6812532
30	32	12122018	100045	23.56	-49.03	16973.3	-6	149.67	774.96	0	6000	500	76	183.6812532
30	32	12122018	100046	23.3	-49.12	15268.9	-6	137.53	734.37	0	6000	500	76	178.2277525
30	32	12122018	100047	23.38	-49.11	17683.6	-6	145.81	791.51	0	6000	500	76	178.2277525
30	32	12122018	100048	22.8	-49.17	14629.2	-6	134.77	791.51	0	6000	500	76	178.2277525
30	33	12122018	100049	20.11	-45.61	11773.9	-6	80.56	707	0	6000	500	76	158.0186674
30	33	12122018	100050	20.63	-49.25	11773.9	-6	80.56	707	0	6000	500	76	158.0186674
30	33	12122018	100052	20.72	-49.1	11773.9	-6	80.56	707	0	6000	500	76	158.0186674
30	34	12122018	100049	30.2	-49.5	3077	-6	37.1	382.6	0	6000	500	76	158.0186674
30	34	12122018	100050	30.46	-48.47	3077	-6	37.1	382.6	0	6000	500	76	158.0186674
30	34	12122018	100052	29.73	-43.91	3077	-6	37.1	382.6	0	6000	500	76	158.0186674
30	35	12122018	100053	22.18	-48.65	8229.3	-6	134.34	567.6	0	6000	500	76	163.5502638
30	35	12122018	100054	22.29	-49	10511.2	-6	149.86	547.03	0	6000	500	76	159.0886545
30	35	12122018	100055	22.33	-48.56	7578.9	-6	140.51	493	0	6000	500	76	159.0886545
30	35	12122018	100056	23.64	-48.96	7469.2	-6	131.93	576.96	0	6000	500	76	152.3614749
30	35	12122018	100057	22.39	-48.83	9543.3	-6	141.61	611.82	0	6000	500	76	152.3614749
30	35	12122018	100059	21.71	-48.16	6823.8	-6	125.97	576.36	0	6000	500	76	152.3614749
30	36	12122018	100103	18.43	-46.43	6199.3	-6	91.02	469	0	6000	500	76	143.8848799
30	36	12122018	100105	18.93	-47.16	6199.3	-6	91.02	469	0	6000	500	76	143.8848799
30	36	12122018	100106	18.76	-47.41	6199.3	-6	91.02	469	0	6000	500	76	143.8848799
30	37	12122018	100107	21.49	-46.28	2043.2	-6	37.1	303.98	0	6000	500	76	158.0186674
30	37	12122018	100108	21.6	-46.66	2043.2	-6	37.1	303.98	0	6000	500	76	158.0186674
30	37	12122018	100109	21.58	-47.42	2043.2	-6	37.1	303.98	0	6000	500	76	158.0186674
30	38	12122018	100107	15.75	-48.09	3254.5	-6	57.22	355.37	0	6000	500	76	158.0186674
30	38	12122018	100108	15.62	-47.92	3254.5	-6	57.22	355.37	0	6000	500	76	158.0186674
30	38	12122018	100109	15.51	-48.16	3254.5	-6	57.22	355.37	0	6000	500	76	158.0186674
30	39	12122018	100110	21.69	-47.29	1182.5	-6	27.56	209.74	0	6000	500	76	138.4630303
30	39	12122018	100111	21.55	-48.66	1505.8	-6	31.25	211.45	0	6000	500	76	138.4630303
30	39	12122018	100112	21.55	-50.01	1093.6	-6	27.2	211.31	0	6000	500	76	138.4630303
30	39	12122018	100114	23.34	-48.7	658.7	-6	19.67	178.92	0	6000	500	76	136.4130041
30	39	12122018	100115	22.85	-49.11	1127	-6	32.4	223.65	0	6000	500	76	136.4130041
30	39	12122018	100116	23.05	-48.7	708.6	-6	31.44	180.26	0	6000	500	76	136.4130041
30	40	12122018	100110	14.56	-47.29	1642.1	-6	40.58	197.01	0	6000	500	76	138.4630303
30	40	12122018	100111	14.33	-47.62	1813.3	-6	41.6	234.59	0	6000	500	76	138.4630303
30	40	12122018	100112	13.75	-46.32	944.3	-6	29.16	152.1	0	6000	500	76	138.4630303
30	40	12122018	100114	15.26	-49.52	716.2	-6	28.18	141.21	0	6000	500	76	136.4130041
30	40	12122018	100115	14.39	-48.44	1284.6	-6	41.34	183.19	0	6000	500	76	136.4130041
30	40	12122018	100116	14.19	-47.9	991.3	-6	35.76	160.41	0	6000	500	76	136.4130041
30	41	12122018	100117	23.31	-48.17	584.5	-6	12.33	177.29	0	6000	500	76	158.0186674
30	41	12122018	100118	23.26	-47.94	584.5	-6	12.33	177.29	0	6000	500	76	158.0186674
30	41	12122018	100119	23.25	-49	584.5	-6	12.33	177.29	0	6000	500	76	158.0186674
30	42	12122018	100117	14.02	-47.74	579.4	-6	16.12	136.91	0	6000	500	76	158.0186674
30	42	12122018	100118	13.97	-48.32	579.4	-6	16.12	136.91	0	6000	500	76	158.0186674
30	42	12122018	100119	14.01	-49.19	579.4	-6	16.12	136.91	0	6000	500	76	158.0186674
30	43	12122018	100120	22.46	-49.79	373.8	-6	8.44	252.7	0	6000	500	76	138.4869395
30	43	12122018	100122	22.39	-49.75	585.9	-6	10.44	252.7	0	6000	500	76	138.4869395
30	43	12122018	100123	22.43	-49.48	581.7	-6	10.42	252.7	0	6000	500	76	138.4869395
30	43	12122018	100124	22.85	-48.94	825.4	-6	14.07	297.96	0	6000	500	76	138.390154
30	43	12122018	100125	22.82	-49.52	722.2	-6	13.9	297.93	0	6000	500	76	138.390154
30	43	12122018	100126	22.76	-41.8	412	-6	7.7	300.36	0	6000	500	76	138.390154
30	43	12122018	100127	24.95	-47.58	186.7	-6	6.03	140.18	0	6000	500	76	139.7692353
30	43	12122018	100128	23.99	-50.34	590.5	-6	22.27	214.31	0	6000	500	76	139.7692353
30	43	12122018	100130	23.49	-49.45	480.1	-6	24.25	254.11	0	6000	500	76	139.7692353
30	44	12122018	100120	23.33	-47.99	155.3	-6	4.79	132.01	0	6000	500	76	138.4869395
30	44	12122018	100122	23.34	-48.95	154.6	-6	4.74	132.01	0	6000	500	76	138.4869395
30	44	12122018	100124	24.17	-51.4	135.6	-6	4.08	136.36	0	6000	500	76	138.390154
30	45	12122018	100120	13.82	-49.76	277.2	-6	7.25	156.68	0	6000	500	76	138.4869395
30	45	12122018	100122	13.85	-49.61	431.9	-6	13.26	181.32	0	6000	500	76	138.4869395
30	45	12122018	100123	13.79	-49.1	256.3	-6	7.87	156.4	0	6000	500	76	138.4869395
30	45	12122018	100124	14.16	-48.69	303.9	-6	8.44	135.17	0	6000	500	76	138.390154
30	45	12122018	100125	14.19	-48.07	293.7	-6	7.37	191.64	0	6000	500	76	138.390154
30	45	12122018	100126	14.25	-48.07	251	-6	8.32	135.55	0	6000	500	76	138.390154
30	45	12122018	100127	14.57	-48.09	191.9	-6	8.08	84.14	0	6000	500	76	139.7692353
30	45	12122018	100128	14.61	-48.24	284	-6	10.61	138.36	0	6000	500	76	139.7692353
30	45	12122018	100130	14.66	-49.1	223.7	-6	7.87	137.89	0	6000	500	76	139.7692353
30	46	12122018	100209	29.71	-50.58	1119.2	-6	26.8	331.31	0	6000	500	76	90.82124495
30	46	12122018	100211	29.64	-49.69	3236.1	-6	60.15	498.83	0	6000	500	76	90.82124495
30	46	12122018	100212	30.14	-50.39	2767.9	-6	57.67	443.18	0	6000	500	76	90.82124495
30	46	12122018	100212	19.69	-49.68	4719.5	-4	88.61	515.89	0	6000	500	76	83.24065074
30	46	12122018	100214	14.81	-49.99	7121.6	-3	105.06	523.39	0	6000	500	76	83.24065074
30	46	12122018	100215	15.22	-49.62	8796.3	-3	137.89	523.51	0	6000	500	76	83.24065074
30	46	12122018	100216	15.24	-49.47	10684.8	-3	135.46	776.99	0	6000	500	76	79.50412201
30	46	12122018	100218	15.61	-49.9	12139.7	-3	132.5	940.18	0	6000	500	76	79.50412201
30	46	12122018	100219	15.93	-49.36	11795.1	-3	131.14	594.41	0	6000	500	76	79.50412201
30	46	12122018	100220	15.62	-49.79	11886.1	-3	113.76	991.8	0	6000	500	76	73.87520401
30	46	12122018	100221	18.74	-50.78	548.3	-3	11.23	350.73	0	6000	500	76	73.87520401
30	46	12122018	100223	19.01	-50.55	229.6	-3	3.81	285.64	0	6000	500	76	73.87520401
30	47	12122018	100231	17.35	-49.09	7090.9	-3	59.43	812.72	0	6000	500	76	158.0186674
30	47	12122018	100233	17.24	-49.63	7090.9	-3	59.43	812.72	0	6000	500	76	158.0186674
30	47	12122018	100233	17.33	-50.18	7090.9	-3	59.43	812.72	0	6000	500	76	158.0186674
30	48	12122018	100235	17.7	-49.72	7120.3	-3	97.79	654.83	0	6000	500	76	79.99753241
30	48	12122018	100236	17.53	-49.51	11766.9	-3	117.48	777.12	0	6000	500	76	79.99753241
30	48	12122018	100237	17.4	-48.94	9420.2	-3	106.06	702.03	0	6000	500	76	79.99753241
30	48	12122018	100238	17.81	-49	9685.7	-3	112.41	941.16	0	6000	500	76	88.87150363
30	48	12122018	100239	14.66	-49.99	602.2	-3	15.69	223.95	0	6000	500	76	88.87150363
30	48	12122018	100240	17.24	-50.14	2171.1	-3	110.24	451.97	0	6000	500	76	88.87150363
31	13	13122018	090910	6.99	-48.56	14105.7	-1	111.74	713.08	0	6000	500	76	286.9402148
31	13	13122018	090911	6.95	-48.45	14105.7	-1	111.74	713.08	0	6000	500	76	286.9402148
31	13	13122018	090912	6.94	-48.77	14105.7	-1	111.74	713.08	0	6000	500	76	286.9402148
31	13	13122018	090934	6.13	-48.79	6364.5	-1	61.67	486.01	0	6000	500	76	286.9402148
31	13	13122018	090935	6.11	-48.24	6364.5	-1	61.67	486.01	0	6000	500	76	286.9402148
31	13	13122018	090937	6.07	-48.12	6364.5	-1	61.67	486.01	0	6000	500	76	286.9402148
31	13	13122018	090941	5.92	-47.9	5207.7	-1	52.66	471.92	0	6000	500	76	286.9402148
31	13	13122018	090942	5.91	-47.17	5207.7	-1	52.66	471.92	0	6000	500	76	286.9402148
31	13	13122018	090943	5.9	-47.72	5207.7	-1	52.66	471.92	0	6000	500	76	286.9402148
31	13	13122018	090951	5.6	-47.47	5549.8	-1	53.45	448.92	0	6000	500	76	286.9402148
31	13	13122018	090952	5.58	-47.39	5549.8	-1	53.45	448.92	0	6000	500	76	286.9402148
31	13	13122018	090953	5.58	-47.63	5549.8	-1	53.45	448.92	0	6000	500	76	286.9402148
31	13	13122018	091006	5.36	-46.43	4964.1	-1	53.64	488.11	0	6000	500	76	286.9402148
31	13	13122018	091007	5.36	-47.68	4964.1	-1	53.64	488.11	0	6000	500	76	286.9402148
31	13	13122018	091008	5.35	-48.06	4964.1	-1	53.64	488.11	0	6000	500	76	286.9402148
31	13	13122018	091023	5.51	-49.73	7065.3	-1	48.4	837.97	0	6000	500	76	286.9402148
31	13	13122018	091024	5.43	-43.57	7065.3	-1	48.4	837.97	0	6000	500	76	286.9402148
31	13	13122018	091025	5.54	-49.79	7065.3	-1	48.4	837.97	0	6000	500	76	286.9402148
31	13	13122018	091033	6.22	-49.14	11650.1	-1	137.51	688.92	0	6000	500	76	286.9402148
31	13	13122018	091035	6.17	-49.44	11650.1	-1	137.51	688.92	0	6000	500	76	286.9402148
31	13	13122018	091036	6.2	-49.58	11650.1	-1	137.51	688.92	0	6000	500	76	286.9402148
31	13	13122018	091041	5.82	-49.06	18791.1	-1	132.96	947.39	0	6000	500	76	286.9402148
31	13	13122018	091041	5.79	-48.84	18791.1	-1	132.96	947.39	0	6000	500	76	286.9402148
31	13	13122018	091043	5.75	-49.13	18791.1	-1	132.96	947.39	0	6000	500	76	286.9402148
31	14	13122018	090913	6.82	-47.8	10172.1	-1	90.19	564.46	0	6000	500	76	402.7705394
31	14	13122018	090915	6.82	-48.52	12329.4	-1	92.88	637.19	0	6000	500	76	402.7705394
31	14	13122018	090916	6.79	-48.15	10228.8	-1	85.78	564.2	0	6000	500	76	402.7705394
31	14	13122018	090917	6.87	-48.7	13082.3	-1	111.31	593.1	0	6000	500	76	392.8684854
31	14	13122018	090918	6.83	-43.42	12006.8	-1	110.69	550.86	0	6000	500	76	392.8684854
31	14	13122018	090919	6.68	-49.04	11073.6	-1	106.21	550.86	0	6000	500	76	392.8684854
31	14	13122018	090920	6.7	-48.83	10904	-1	100.51	565.37	0	6000	500	76	388.1813165
